add-yield-none,1,1000,2000,859570,429,0
add-yield-none,1,10000,20000,7631084,381,0
add-yield-none,1,100000,200000,89279939,446,0
add-yield-none,1,1000000,2000000,621969726,310,0
add-yield-none,2,100,400,356882,892,0
add-yield-none,2,1000,4000,1581245,395,11
add-yield-none,2,10000,40000,13532905,338,-71
add-yield-none,2,100000,400000,134309503,335,-582
add-yield-none,2,1000000,4000000,1348451898,337,-5805
add-yield-none,4,100,800,813417,1016,47
add-yield-none,4,1000,8000,3666344,458,-376
add-yield-none,4,10000,80000,30739774,384,-3619
add-yield-none,4,100000,800000,304616472,380,-39910
add-none,2,100,400,232851,582,0
add-none,2,1000,4000,218603,54,0
add-none,2,10000,40000,1358171,33,0
add-none,2,100000,400000,15866827,39,-56085
add-none,4,100,800,414565,518,0
add-none,4,1000,8000,669323,83,1061
add-none,4,10000,80000,7740016,96,2233
add-none,4,100000,800000,59197427,73,-70237
add-none,8,100,1600,1202375,751,0
add-none,8,1000,16000,1787683,111,-628
add-none,8,10000,160000,14974046,93,-2284
add-none,8,100000,1600000,186577538,116,2489
add-none,12,100,2400,1027821,428,63
add-none,12,1000,24000,3164601,131,1279
add-none,12,10000,240000,23489392,97,-5483
add-none,12,100000,2400000,324380962,135,82461
add-yield-none,2,10,40,251619,6290,0
add-yield-none,4,10,80,452008,5650,4
add-yield-none,8,10,160,1426312,8914,6
add-yield-none,12,10,240,1065459,4439,20
add-yield-none,2,20,80,251667,3145,19
add-yield-none,4,20,160,488137,3050,9
add-yield-none,8,20,320,805294,2516,45
add-yield-none,12,20,480,1370081,2854,41
add-yield-none,2,40,160,331567,2072,13
add-yield-none,4,40,320,533109,1665,45
add-yield-none,8,40,640,1215710,1899,73
add-yield-none,12,40,960,2030089,2114,111
add-yield-none,2,80,320,389626,1217,4
add-yield-none,4,80,640,761648,1190,8
add-yield-none,8,80,1280,1755919,1371,90
add-yield-none,12,80,1920,3213015,1673,199
add-yield-none,2,100,400,485954,1214,30
add-yield-none,4,100,800,976042,1220,-90
add-yield-none,8,100,1600,2191260,1369,105
add-yield-none,12,100,2400,3959801,1649,41
add-yield-none,2,1000,4000,3059042,764,-52
add-yield-none,4,1000,8000,6868081,858,-425
add-yield-none,8,1000,16000,13938974,871,93
add-yield-none,12,1000,24000,24630091,1026,1
add-yield-none,2,10000,40000,28158262,703,2
add-yield-none,4,10000,80000,63442728,793,-3696
add-yield-none,8,10000,160000,136635449,853,-9785
add-yield-none,12,10000,240000,229963170,958,-19479
add-yield-none,2,100000,400000,241445954,603,-613
add-yield-none,4,100000,800000,289704899,362,11581
add-yield-none,8,100000,1600000,700848863,438,-90807
add-yield-none,12,100000,2400000,1159915967,483,-140149
add-none,1,100,200,103026,515,0
add-none,1,1000,2000,72520,36,0
add-none,1,10000,20000,156752,7,0
add-none,1,100000,200000,927369,4,0
add-none,1,1000000,2000000,8946102,4,0
add-none,2,100,400,132018,330,0
add-none,2,1000,4000,180657,45,0
add-none,2,10000,40000,616548,15,3946
add-none,2,100000,400000,7386241,18,3567
add-none,2,1000000,4000000,66451652,16,-390723
add-none,4,100,800,350773,438,3
add-none,4,1000,8000,495674,61,-100
add-none,4,10000,80000,3234833,40,3889
add-none,4,100000,800000,31792050,39,-71716
add-none,4,1000000,8000000,389996504,48,-474754
add-yield-none,1,100,200,200483,1002,0
add-yield-none,1,1000,2000,933417,466,0
add-yield-none,1,10000,20000,8204747,410,0
add-yield-none,1,100000,200000,106251242,531,0
add-yield-none,1,1000000,2000000,632544882,316,0
add-yield-none,2,100,400,328879,822,28
